,county,year,hpi,nhpi
49558,25015,2016,261.87296296296296,1.0919856894000786
49559,25015,2017,261.67407407407404,1.0911563413910668
49560,25015,2018,271.6628,1.1328083914654128
49561,25013,1984,100.0,0.47974814518994136
49562,25013,1985,100.83875,0.48377203275772196
49563,25013,1986,104.64306451612903,0.5020231610860427
49564,25013,1987,125.49238095238096,0.6020473699737429
49565,25013,1988,145.54238095238094,0.698236873084326
49566,25013,1989,151.1188888888889,0.7249900664760929
49567,25013,1990,147.0563492063492,0.7055001077015034
49568,25013,1991,140.68499999999997,0.6749336780604689
49569,25013,1992,133.50185714285715,0.6404726834369824
49570,25013,1993,128.73291666666665,0.6175937799572461
49571,25013,1994,125.00013888888887,0.5996858478042949
49572,25013,1995,122.348115942029,0.586962816906723
49573,25013,1996,124.32842857142857,0.5964633300152297
49574,25013,1997,124.36816901408454,0.596653984051762
49575,25013,1998,128.16931506849312,0.6148899117437477
49576,25013,1999,132.40273972602742,0.6351996880162821
49577,25013,2000,141.37888888888892,0.6782625971345927
49578,25013,2001,149.95369863013698,0.7194000878217967
49579,25013,2002,161.40933333333334,0.7743582828301164
49580,25013,2003,171.7146753246753,0.8237979698890597
49581,25013,2004,192.43025974025977,0.9231806018880827
49582,25013,2005,217.68974025974023,1.0443624911649048
49583,25013,2006,229.59974025974032,1.101500495257027
49584,25013,2007,230.34701298701296,1.105085522305628
49585,25013,2008,220.94090909090906,1.0599599133294306
49586,25013,2009,210.61894736842103,1.0104404934185787
49587,25013,2010,208.44270270270272,1.0
49588,25013,2011,198.95065789473676,0.9544620910931852
49589,25013,2012,193.5927631578947,0.9287576904719559
49590,25013,2013,192.3801298701299,0.9229401047659486
49591,25013,2014,198.49054794520555,0.9522547221444748
49592,25013,2015,201.08,0.9646775703479341
49593,25013,2016,206.38958904109592,0.9901502252898001
49594,25013,2017,218.6104225352113,1.0487794473045697
49595,25013,2018,228.36694444444447,1.0955861801991662
49596,25011,1986,100.0,0.5579855481743023
49597,25011,1987,125.245,0.698848999810905
49598,25011,1988,148.555,0.8289154310903348
49599,25011,1989,149.45749999999998,0.8339512506626078
49600,25011,1990,146.135,0.8154121808245166
49601,25011,1991,131.04399999999998,0.7312065817495326
49602,25011,1992,116.40777777777778,0.649538576950857
49603,25011,1993,116.01111111111112,0.6473252342764323
49604,25011,1994,114.83111111111111,0.6407410048079755
49605,25011,1995,113.01,0.6305794679917791
49606,25011,1996,116.66777777777777,0.6509893393761101
49607,25011,1997,121.07499999999999,0.6755810024520364
49608,25011,1998,115.05499999999999,0.6419902724519435
49609,25011,1999,118.64642857142857,0.6620299248535177
49610,25011,2000,131.45461538461538,0.7334977562542668
49611,25011,2001,130.91062499999998,0.7304623685246552
49612,25011,2002,143.613125,0.8013404827814959
49613,25011,2003,147.98722222222224,0.8257473131445897
49614,25011,2004,170.00111111111113,0.9485816317357382
49615,25011,2005,193.17833333333334,1.077907182203981
49616,25011,2006,198.43944444444443,1.1072634218773734
49617,25011,2007,198.42999999999995,1.1072107232422679
49618,25011,2008,188.0172222222222,1.0491089280787627
49619,25011,2009,184.3816666666667,1.028823053482915
49620,25011,2010,179.2161111111111,1.0
49621,25011,2011,174.65944444444443,0.9745744585215242
49622,25011,2012,172.80666666666664,0.9642362262817392
49623,25011,2013,173.665,0.969025602236902
49624,25011,2014,179.0475,0.999059174367384
49625,25011,2015,181.04266666666666,1.0101919160293749
49626,25011,2016,187.44,1.0458881114979122
49627,25011,2017,194.92875,1.0876742542368154
49628,25011,2018,212.54769230769227,1.1859854060549062
49629,25009,1983,100.0,0.4671570499756058
49630,25009,1984,123.71,0.5779199865248219
